,locationId,location,parameter,value,date,unit,coordinates,country,city,isMobile,isAnalysis,entity,sensorType
2031,329925,Tahmoor-1,um100,0,"{'utc': '2022-05-22T08:00:00+00:00', 'local': '2022-05-22T18:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2539,329925,Tahmoor-1,um025,0,"{'utc': '2022-05-22T08:00:00+00:00', 'local': '2022-05-22T18:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3047,329925,Tahmoor-1,um010,1.080434783,"{'utc': '2022-05-22T08:00:00+00:00', 'local': '2022-05-22T18:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3555,329925,Tahmoor-1,pm10,21.35652174,"{'utc': '2022-05-22T08:00:00+00:00', 'local': '2022-05-22T18:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
308,329925,Tahmoor-1,pm25,20.9037037,"{'utc': '2022-05-22T09:00:00+00:00', 'local': '2022-05-22T19:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
1524,329925,Tahmoor-1,pm1,10.21111111,"{'utc': '2022-05-22T09:00:00+00:00', 'local': '2022-05-22T19:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2032,329925,Tahmoor-1,um100,0,"{'utc': '2022-05-22T09:00:00+00:00', 'local': '2022-05-22T19:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2540,329925,Tahmoor-1,um025,0,"{'utc': '2022-05-22T09:00:00+00:00', 'local': '2022-05-22T19:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3048,329925,Tahmoor-1,um010,1.192962963,"{'utc': '2022-05-22T09:00:00+00:00', 'local': '2022-05-22T19:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3556,329925,Tahmoor-1,pm10,22.36296296,"{'utc': '2022-05-22T09:00:00+00:00', 'local': '2022-05-22T19:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
309,329925,Tahmoor-1,pm25,22.675,"{'utc': '2022-05-22T10:00:00+00:00', 'local': '2022-05-22T20:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
1525,329925,Tahmoor-1,pm1,12.65,"{'utc': '2022-05-22T10:00:00+00:00', 'local': '2022-05-22T20:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2033,329925,Tahmoor-1,um100,0,"{'utc': '2022-05-22T10:00:00+00:00', 'local': '2022-05-22T20:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2541,329925,Tahmoor-1,um025,0,"{'utc': '2022-05-22T10:00:00+00:00', 'local': '2022-05-22T20:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3049,329925,Tahmoor-1,um010,1.381071429,"{'utc': '2022-05-22T10:00:00+00:00', 'local': '2022-05-22T20:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3557,329925,Tahmoor-1,pm10,24.16071429,"{'utc': '2022-05-22T10:00:00+00:00', 'local': '2022-05-22T20:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
310,329925,Tahmoor-1,pm25,25.83461538,"{'utc': '2022-05-22T11:00:00+00:00', 'local': '2022-05-22T21:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
1526,329925,Tahmoor-1,pm1,16.84230769,"{'utc': '2022-05-22T11:00:00+00:00', 'local': '2022-05-22T21:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2034,329925,Tahmoor-1,um100,0,"{'utc': '2022-05-22T11:00:00+00:00', 'local': '2022-05-22T21:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2542,329925,Tahmoor-1,um025,0,"{'utc': '2022-05-22T11:00:00+00:00', 'local': '2022-05-22T21:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3050,329925,Tahmoor-1,um010,1.771923077,"{'utc': '2022-05-22T11:00:00+00:00', 'local': '2022-05-22T21:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3558,329925,Tahmoor-1,pm10,27.55,"{'utc': '2022-05-22T11:00:00+00:00', 'local': '2022-05-22T21:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
311,329925,Tahmoor-1,pm25,28.44615385,"{'utc': '2022-05-22T12:00:00+00:00', 'local': '2022-05-22T22:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
1527,329925,Tahmoor-1,pm1,18.83461538,"{'utc': '2022-05-22T12:00:00+00:00', 'local': '2022-05-22T22:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2035,329925,Tahmoor-1,um100,0,"{'utc': '2022-05-22T12:00:00+00:00', 'local': '2022-05-22T22:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2543,329925,Tahmoor-1,um025,0,"{'utc': '2022-05-22T12:00:00+00:00', 'local': '2022-05-22T22:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3051,329925,Tahmoor-1,um010,1.995384615,"{'utc': '2022-05-22T12:00:00+00:00', 'local': '2022-05-22T22:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3559,329925,Tahmoor-1,pm10,30.45769231,"{'utc': '2022-05-22T12:00:00+00:00', 'local': '2022-05-22T22:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
312,329925,Tahmoor-1,pm25,28.36818182,"{'utc': '2022-05-22T13:00:00+00:00', 'local': '2022-05-22T23:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
1528,329925,Tahmoor-1,pm1,18.87272727,"{'utc': '2022-05-22T13:00:00+00:00', 'local': '2022-05-22T23:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2036,329925,Tahmoor-1,um100,0,"{'utc': '2022-05-22T13:00:00+00:00', 'local': '2022-05-22T23:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2544,329925,Tahmoor-1,um025,0,"{'utc': '2022-05-22T13:00:00+00:00', 'local': '2022-05-22T23:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3052,329925,Tahmoor-1,um010,1.989545455,"{'utc': '2022-05-22T13:00:00+00:00', 'local': '2022-05-22T23:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3560,329925,Tahmoor-1,pm10,30.48181818,"{'utc': '2022-05-22T13:00:00+00:00', 'local': '2022-05-22T23:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
313,329925,Tahmoor-1,pm25,28.97777778,"{'utc': '2022-05-22T14:00:00+00:00', 'local': '2022-05-23T00:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
1529,329925,Tahmoor-1,pm1,19.31481481,"{'utc': '2022-05-22T14:00:00+00:00', 'local': '2022-05-23T00:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2037,329925,Tahmoor-1,um100,0,"{'utc': '2022-05-22T14:00:00+00:00', 'local': '2022-05-23T00:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2545,329925,Tahmoor-1,um025,0,"{'utc': '2022-05-22T14:00:00+00:00', 'local': '2022-05-23T00:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3053,329925,Tahmoor-1,um010,2.029259259,"{'utc': '2022-05-22T14:00:00+00:00', 'local': '2022-05-23T00:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3561,329925,Tahmoor-1,pm10,31.4962963,"{'utc': '2022-05-22T14:00:00+00:00', 'local': '2022-05-23T00:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
314,329925,Tahmoor-1,pm25,28.78846154,"{'utc': '2022-05-22T15:00:00+00:00', 'local': '2022-05-23T01:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
1530,329925,Tahmoor-1,pm1,18.98076923,"{'utc': '2022-05-22T15:00:00+00:00', 'local': '2022-05-23T01:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2038,329925,Tahmoor-1,um100,0,"{'utc': '2022-05-22T15:00:00+00:00', 'local': '2022-05-23T01:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2546,329925,Tahmoor-1,um025,0,"{'utc': '2022-05-22T15:00:00+00:00', 'local': '2022-05-23T01:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3054,329925,Tahmoor-1,um010,2.024230769,"{'utc': '2022-05-22T15:00:00+00:00', 'local': '2022-05-23T01:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3562,329925,Tahmoor-1,pm10,31.25384615,"{'utc': '2022-05-22T15:00:00+00:00', 'local': '2022-05-23T01:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
315,329925,Tahmoor-1,pm25,28.38275862,"{'utc': '2022-05-22T16:00:00+00:00', 'local': '2022-05-23T02:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
1531,329925,Tahmoor-1,pm1,18.75172414,"{'utc': '2022-05-22T16:00:00+00:00', 'local': '2022-05-23T02:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2039,329925,Tahmoor-1,um100,0,"{'utc': '2022-05-22T16:00:00+00:00', 'local': '2022-05-23T02:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2547,329925,Tahmoor-1,um025,0,"{'utc': '2022-05-22T16:00:00+00:00', 'local': '2022-05-23T02:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3055,329925,Tahmoor-1,um010,1.987931034,"{'utc': '2022-05-22T16:00:00+00:00', 'local': '2022-05-23T02:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3563,329925,Tahmoor-1,pm10,30.63448276,"{'utc': '2022-05-22T16:00:00+00:00', 'local': '2022-05-23T02:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
316,329925,Tahmoor-1,pm25,25.41481481,"{'utc': '2022-05-22T17:00:00+00:00', 'local': '2022-05-23T03:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
1532,329925,Tahmoor-1,pm1,15.24814815,"{'utc': '2022-05-22T17:00:00+00:00', 'local': '2022-05-23T03:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2040,329925,Tahmoor-1,um100,0,"{'utc': '2022-05-22T17:00:00+00:00', 'local': '2022-05-23T03:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2548,329925,Tahmoor-1,um025,0,"{'utc': '2022-05-22T17:00:00+00:00', 'local': '2022-05-23T03:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3056,329925,Tahmoor-1,um010,1.809259259,"{'utc': '2022-05-22T17:00:00+00:00', 'local': '2022-05-23T03:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3564,329925,Tahmoor-1,pm10,27.28888889,"{'utc': '2022-05-22T17:00:00+00:00', 'local': '2022-05-23T03:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
317,329925,Tahmoor-1,pm25,24.85666667,"{'utc': '2022-05-22T18:00:00+00:00', 'local': '2022-05-23T04:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
1533,329925,Tahmoor-1,pm1,13.77666667,"{'utc': '2022-05-22T18:00:00+00:00', 'local': '2022-05-23T04:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2041,329925,Tahmoor-1,um100,0,"{'utc': '2022-05-22T18:00:00+00:00', 'local': '2022-05-23T04:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2549,329925,Tahmoor-1,um025,0,"{'utc': '2022-05-22T18:00:00+00:00', 'local': '2022-05-23T04:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3057,329925,Tahmoor-1,um010,1.769333333,"{'utc': '2022-05-22T18:00:00+00:00', 'local': '2022-05-23T04:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3565,329925,Tahmoor-1,pm10,26.96,"{'utc': '2022-05-22T18:00:00+00:00', 'local': '2022-05-23T04:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
318,329925,Tahmoor-1,pm25,25.15,"{'utc': '2022-05-22T19:00:00+00:00', 'local': '2022-05-23T05:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
1534,329925,Tahmoor-1,pm1,13.47857143,"{'utc': '2022-05-22T19:00:00+00:00', 'local': '2022-05-23T05:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2042,329925,Tahmoor-1,um100,0,"{'utc': '2022-05-22T19:00:00+00:00', 'local': '2022-05-23T05:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2550,329925,Tahmoor-1,um025,0,"{'utc': '2022-05-22T19:00:00+00:00', 'local': '2022-05-23T05:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3058,329925,Tahmoor-1,um010,1.832142857,"{'utc': '2022-05-22T19:00:00+00:00', 'local': '2022-05-23T05:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3566,329925,Tahmoor-1,pm10,27.13571429,"{'utc': '2022-05-22T19:00:00+00:00', 'local': '2022-05-23T05:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
319,329925,Tahmoor-1,pm25,24.04137931,"{'utc': '2022-05-22T20:00:00+00:00', 'local': '2022-05-23T06:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
1535,329925,Tahmoor-1,pm1,11.8,"{'utc': '2022-05-22T20:00:00+00:00', 'local': '2022-05-23T06:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2043,329925,Tahmoor-1,um100,0,"{'utc': '2022-05-22T20:00:00+00:00', 'local': '2022-05-23T06:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2551,329925,Tahmoor-1,um025,0,"{'utc': '2022-05-22T20:00:00+00:00', 'local': '2022-05-23T06:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3059,329925,Tahmoor-1,um010,1.732413793,"{'utc': '2022-05-22T20:00:00+00:00', 'local': '2022-05-23T06:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3567,329925,Tahmoor-1,pm10,26.0862069,"{'utc': '2022-05-22T20:00:00+00:00', 'local': '2022-05-23T06:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
320,329925,Tahmoor-1,pm25,23.50555556,"{'utc': '2022-05-22T21:00:00+00:00', 'local': '2022-05-23T07:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
1536,329925,Tahmoor-1,pm1,10.62222222,"{'utc': '2022-05-22T21:00:00+00:00', 'local': '2022-05-23T07:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2044,329925,Tahmoor-1,um100,0,"{'utc': '2022-05-22T21:00:00+00:00', 'local': '2022-05-23T07:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2552,329925,Tahmoor-1,um025,0,"{'utc': '2022-05-22T21:00:00+00:00', 'local': '2022-05-23T07:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3060,329925,Tahmoor-1,um010,1.722222222,"{'utc': '2022-05-22T21:00:00+00:00', 'local': '2022-05-23T07:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3568,329925,Tahmoor-1,pm10,25.78333333,"{'utc': '2022-05-22T21:00:00+00:00', 'local': '2022-05-23T07:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
321,329925,Tahmoor-1,pm25,23.38518519,"{'utc': '2022-05-22T22:00:00+00:00', 'local': '2022-05-23T08:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
1537,329925,Tahmoor-1,pm1,10.24074074,"{'utc': '2022-05-22T22:00:00+00:00', 'local': '2022-05-23T08:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2045,329925,Tahmoor-1,um100,0,"{'utc': '2022-05-22T22:00:00+00:00', 'local': '2022-05-23T08:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2553,329925,Tahmoor-1,um025,0,"{'utc': '2022-05-22T22:00:00+00:00', 'local': '2022-05-23T08:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3061,329925,Tahmoor-1,um010,1.711481481,"{'utc': '2022-05-22T22:00:00+00:00', 'local': '2022-05-23T08:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3569,329925,Tahmoor-1,pm10,25.5962963,"{'utc': '2022-05-22T22:00:00+00:00', 'local': '2022-05-23T08:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
322,329925,Tahmoor-1,pm25,21.91923077,"{'utc': '2022-05-22T23:00:00+00:00', 'local': '2022-05-23T09:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
1538,329925,Tahmoor-1,pm1,8.607692308,"{'utc': '2022-05-22T23:00:00+00:00', 'local': '2022-05-23T09:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2046,329925,Tahmoor-1,um100,0,"{'utc': '2022-05-22T23:00:00+00:00', 'local': '2022-05-23T09:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2554,329925,Tahmoor-1,um025,0,"{'utc': '2022-05-22T23:00:00+00:00', 'local': '2022-05-23T09:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3062,329925,Tahmoor-1,um010,1.553846154,"{'utc': '2022-05-22T23:00:00+00:00', 'local': '2022-05-23T09:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3570,329925,Tahmoor-1,pm10,24.06923077,"{'utc': '2022-05-22T23:00:00+00:00', 'local': '2022-05-23T09:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
323,329925,Tahmoor-1,pm25,26.04285714,"{'utc': '2022-05-23T00:00:00+00:00', 'local': '2022-05-23T10:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
1539,329925,Tahmoor-1,pm1,11.84285714,"{'utc': '2022-05-23T00:00:00+00:00', 'local': '2022-05-23T10:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2047,329925,Tahmoor-1,um100,0,"{'utc': '2022-05-23T00:00:00+00:00', 'local': '2022-05-23T10:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2555,329925,Tahmoor-1,um025,0,"{'utc': '2022-05-23T00:00:00+00:00', 'local': '2022-05-23T10:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3063,329925,Tahmoor-1,um010,2.08047619,"{'utc': '2022-05-23T00:00:00+00:00', 'local': '2022-05-23T10:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3571,329925,Tahmoor-1,pm10,29.77619048,"{'utc': '2022-05-23T00:00:00+00:00', 'local': '2022-05-23T10:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
324,329925,Tahmoor-1,pm25,35.41304348,"{'utc': '2022-05-23T01:00:00+00:00', 'local': '2022-05-23T11:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
1540,329925,Tahmoor-1,pm1,20.45217391,"{'utc': '2022-05-23T01:00:00+00:00', 'local': '2022-05-23T11:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2048,329925,Tahmoor-1,um100,0,"{'utc': '2022-05-23T01:00:00+00:00', 'local': '2022-05-23T11:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2556,329925,Tahmoor-1,um025,0.000869565,"{'utc': '2022-05-23T01:00:00+00:00', 'local': '2022-05-23T11:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3064,329925,Tahmoor-1,um010,3.077391304,"{'utc': '2022-05-23T01:00:00+00:00', 'local': '2022-05-23T11:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
3572,329925,Tahmoor-1,pm10,43.82173913,"{'utc': '2022-05-23T01:00:00+00:00', 'local': '2022-05-23T11:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
325,329925,Tahmoor-1,pm25,22.01666667,"{'utc': '2022-05-23T02:00:00+00:00', 'local': '2022-05-23T12:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
1541,329925,Tahmoor-1,pm1,9.783333333,"{'utc': '2022-05-23T02:00:00+00:00', 'local': '2022-05-23T12:00:00+10:00'}",µg/m³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
2049,329925,Tahmoor-1,um100,0,"{'utc': '2022-05-23T02:00:00+00:00', 'local': '2022-05-23T12:00:00+10:00'}",particles/cm³,"{'latitude': -37.894512, 'longitude': 145.1348}",AU,,FALSE,,Community Organization,low-cost sensor
